Début;DesG;DesSG;Fin;IdxG;IdxP;IdxPar;IdxSG;TexteLibre
;GROUPE DE PRIERES;Distribution Activités;;403110836;9020000037;9020000000;403110800;
;CLUB AINES - GROUPE HOMMES;Distribution Activités;;403110812;9020000052;9020000000;403110800;
;GROUPE DES JEUNES DU COTEAU;Distribution Activités;;403110837;9020000053;9020000000;403110800;
;FACT. + ENCARTAGE S. 3;Distribution Activités;;403110831;9020000053;9020000000;403110800;
;LECTEUR SECT. 3;Distribution Activités;;403110856;9020000053;9020000000;403110800;
;FACT. + ENCARTAGE S. 3;Distribution Activités;;403110831;9020000088;9020000000;403110800;
;ACCUEIL SECT. 3;Distribution Activités;;403110803;9020000090;9020000000;403110800;
;Groupe vocal Chamblandes;Distribution Activités;;403110838;9020000090;9020000000;403110800;
;PAROISSIENNES;Distribution Activités;;403110862;9020000244;9020000000;403110800;
;GROUPE DE LECTURE CHAMBLANDES;Distribution Activités;;403110835;9020000309;9020000000;403110800;
;ESPACE PRIERE;Distribution Activités;;403110827;9020000321;9020000000;403110800;
;KT 1.7.85-30.6.86;Distribution Activités;;403110842;9020000468;9020000000;403110800;
;PAROISSIENNES;Distribution Activités;;403110862;9020000678;9020000000;403110800;
;PAROISSIENNES;Distribution Activités;;403110862;9020000688;9020000000;403110800;
;FACT. + ENCARTAGE S. 1/2;Distribution Activités;;403110830;9020000688;9020000000;403110800;
;INVITES SOUPER PRIEURE;Distribution Activités;;403110840;9020000688;9020000000;403110800;
;FACT. + ENCARTAGE S. 1/2;Distribution Activités;;403110830;9020000860;9020000000;403110800;
;INVITES SOUPER PRIEURE;Distribution Activités;;403110840;9020000860;9020000000;403110800;
;CLUB AINES - GROUPE HOMMES;Distribution Activités;;403110812;9020000889;9020000000;403110800;
;FACT. + ENCARTAGE S. 1/2;Distribution Activités;;403110830;9020001004;9020000000;403110800;
;LECTEUR SECT. 1/2;Distribution Activités;;403110855;9020001004;9020000000;403110800;
;PAROISSIENNES;Distribution Activités;;403110862;9020001004;9020000000;403110800;
;INVITES SOUPER PRIEURE;Distribution Activités;;403110840;9020001004;9020000000;403110800;
;LECTEUR PAUDEX;Distribution Activités;;403110854;9020001004;9020000000;403110800;
;ACCUEIL PAUDEX;Distribution Activités;;403110801;9020001004;9020000000;403110800;
;FACT. + ENCARTAGE S. 3;Distribution Activités;;403110831;9020001072;9020000000;403110800;
;PAROISSIENNES;Distribution Activités;;403110862;9020001099;9020000000;403110800;
;PAROISSIENNES;Distribution Activités;;403110862;9020001116;9020000000;403110800;
;CLUB AINES - CHORALE;Distribution Activités;;403110811;9020001125;9020000000;403110800;
;GROUPE DE PRIERES;Distribution Activités;;403110836;9020001125;9020000000;403110800;
;PAROISSIENNES;Distribution Activités;;403110862;9020001125;9020000000;403110800;
;PARTAGE BIBLIQUE;Distribution Activités;;403110864;9020001125;9020000000;403110800;
;FORMATION ADULTES;Distribution Activités;;403110833;9020001125;9020000000;403110800;
;PAROISSIENNES;Distribution Activités;;403110862;9020001186;9020000000;403110800;
;KT 1.7.85-30.6.86;Distribution Activités;;403110842;9020001590;9020000000;403110800;
;CLUB AINES - CHORALE;Distribution Activités;;403110811;9020001778;9020000000;403110800;
;CLUB AINES - GROUPE HOMMES;Distribution Activités;;403110812;9020001949;9020000000;403110800;
;CLUB AINES - GROUPE HOMMES;Distribution Activités;;403110812;9020002043;9020000000;403110800;
;CLUB AINES - CHORALE;Distribution Activités;;403110811;9020002075;9020000000;403110800;
;ENVOI DIV.TABELLE CULTES FINAL;Distribution Activités;;403110826;9020002076;9020000000;403110800;
;CONSEIL REG. 04 TOUS;Distribution Activités;;403110819;9020002076;9020000000;403110800;
;FORMATION ADULTES;Distribution Activités;;403110833;9020002076;9020000000;403110800;
;BUREAU DE L'ASS. PAROISSIALE 09-14;Distribution Activités;;403110809;9020002076;9020000000;403110800;
;INVITES SOUPER PRIEURE;Distribution Activités;;403110840;9020002117;9020000000;403110800;
;INVIT. ASSEMBLEE PAROISSE;Distribution Activités;;403110839;9020002117;9020000000;403110800;
;FACT. + ENCARTAGE S. 1/2;Distribution Activités;;403110830;9020002141;9020000000;403110800;
;INVITES SOUPER PRIEURE;Distribution Activités;;403110840;9020002141;9020000000;403110800;
;INVITES SOUPER PRIEURE;Distribution Activités;;403110840;9020002150;9020000000;403110800;
;FACT. + ENCARTAGE S. 1/2;Distribution Activités;;403110830;9020002203;9020000000;403110800;
;INVITES SOUPER PRIEURE;Distribution Activités;;403110840;9020002203;9020000000;403110800;
;COMITE ASSOCIATION PRIEURE;Distribution Activités;;403110814;9020002203;9020000000;403110800;
;INVITES SOUPER PRIEURE;Distribution Activités;;403110840;9020002210;9020000000;403110800;
;EVEIL A LA FOI, SECTEUR 1;Distribution Activités;;403110828;9020002210;9020000000;403110800;
;FORMATION ADULTES;Distribution Activités;;403110833;9020002210;9020000000;403110800;
;PAROISSIENNES;Distribution Activités;;403110862;9020002224;9020000000;403110800;
;PAROISSIENNES;Distribution Activités;;403110862;9020002332;9020000000;403110800;
;EVEIL A LA FOI, SECTEUR 1;Distribution Activités;;403110828;9020002334;9020000000;403110800;
;LECTEUR SECT. 3;Distribution Activités;;403110856;9020002457;9020000000;403110800;
;COMITE ASSOC. CHAMBLANDES;Distribution Activités;;403110813;9020002457;9020000000;403110800;
;Groupe vocal Chamblandes;Distribution Activités;;403110838;9020002457;9020000000;403110800;
;CONSEIL PAROISSIAL 09-14;Distribution Activités;;403110818;9020002457;9020000000;403110800;
;FORMATION ADULTES;Distribution Activités;;403110833;9020002457;9020000000;403110800;
;LECTEUR SECT. 3;Distribution Activités;;403110856;9020002510;9020000000;403110800;
;BENEV. ACTIVITE ROSIAZ;Distribution Activités;;403110806;9020002562;9020000000;403110800;
;CLUB AINES - GROUPE HOMMES;Distribution Activités;;403110812;9020002576;9020000000;403110800;
;KT 1.7.94..30.6.95 ;Distribution Activités;;403110844;9020002680;9020000000;403110800;
;CLUB AINES - GROUPE HOMMES;Distribution Activités;;403110812;9020002695;9020000000;403110800;
;BENEV. ACTIVITE ROSIAZ;Distribution Activités;;403110806;9020002695;9020000000;403110800;
;FACT.+ENCARTAGE S. 4;Distribution Activités;;403110832;9020002695;9020000000;403110800;
;LECTEUR SECT. 1/2;Distribution Activités;;403110855;9020002698;9020000000;403110800;
;CONS.REG. 04 DEL.PULLY;Distribution Activités;;403110817;9020002698;9020000000;403110800;
;INVITES SOUPER PRIEURE;Distribution Activités;;403110840;9020002698;9020000000;403110800;
;INVITES SOUPER PRIEURE;Distribution Activités;;403110840;9020002700;9020000000;403110800;
;BONNE NOUVELLE;Distribution Activités;;403110807;9020002835;9020000000;403110800;
;INVITES SOUPER PRIEURE;Distribution Activités;;403110840;9020002842;9020000000;403110800;
;ACCUEIL SECT. 1/2;Distribution Activités;;403110802;9020002842;9020000000;403110800;
;CONSEIL PAROISSIAL 09-14;Distribution Activités;;403110818;9020002843;9020000000;403110800;
;FORMATION ADULTES;Distribution Activités;;403110833;9020002843;9020000000;403110800;
;INVIT. ASSEMBLEE PAROISSE;Distribution Activités;;403110839;9020002976;9020000000;403110800;
;CULTE DE L'ENFANCE MALLIEU;Distribution Activités;;403110822;9020003070;9020000000;403110800;
;CULTE DE L'ENFANCE MALLIEU;Distribution Activités;;403110822;9020003071;9020000000;403110800;
;CLUB AINES - GROUPE HOMMES;Distribution Activités;;403110812;9020003088;9020000000;403110800;
;FACT.+ENCARTAGE S. 4;Distribution Activités;;403110832;9020003090;9020000000;403110800;
;BENEV. ACTIVITE ROSIAZ;Distribution Activités;;403110806;9020003090;9020000000;403110800;
;INVITES SOUPER PRIEURE;Distribution Activités;;403110840;9020003131;9020000000;403110800;
;KT 1.7.96..30.6.97;Distribution Activités;;403110846;9020003192;9020000000;403110800;
;KT 1.7.94..30.6.95 ;Distribution Activités;;403110844;9020003203;9020000000;403110800;
;COMITE ASSOCIATION PRIEURE;Distribution Activités;;403110814;9020003239;9020000000;403110800;
;INVITES SOUPER PRIEURE;Distribution Activités;;403110840;9020003239;9020000000;403110800;
;FACT. + ENCARTAGE S. 1/2;Distribution Activités;;403110830;9020003247;9020000000;403110800;
;INVITES SOUPER PRIEURE;Distribution Activités;;403110840;9020003247;9020000000;403110800;
;CATECHETES TOUS SECTEURS;Distribution Activités;;403110810;9020003263;9020000000;403110800;
;INVITES SOUPER PRIEURE;Distribution Activités;;403110840;9020003263;9020000000;403110800;
;ESPACE PRIERE;Distribution Activités;;403110827;9020003280;9020000000;403110800;
;FORMATION ADULTES;Distribution Activités;;403110833;9020003280;9020000000;403110800;
;BENEV. ACTIVITE ROSIAZ;Distribution Activités;;403110806;9020003280;9020000000;403110800;
;PAROISSIENNES;Distribution Activités;;403110862;9020003304;9020000000;403110800;
;KT 1.7.97..30.6.98;Distribution Activités;;403110847;9020003352;9020000000;403110800;
;CLUB AINES - GROUPE HOMMES;Distribution Activités;;403110812;9020003352;9020000000;403110800;
;CLUB AINES - GROUPE HOMMES;Distribution Activités;;403110812;9020003454;9020000000;403110800;
;PAROISSIENNES;Distribution Activités;;403110862;9020003757;9020000000;403110800;
;PAROISSIENNES;Distribution Activités;;403110862;9020003798;9020000000;403110800;
;Groupe vocal Chamblandes;Distribution Activités;;403110838;9020003946;9020000000;403110800;
;UNION DE BIENFAISANCE;Distribution Activités;;403110876;9020003946;9020000000;403110800;
;INVITES SOUPER PRIEURE;Distribution Activités;;403110840;9020004119;9020000000;403110800;
;FACT. + ENCARTAGE S. 1/2;Distribution Activités;;403110830;9020004119;9020000000;403110800;
;PAROISSIENNES;Distribution Activités;;403110862;9020004397;9020000000;403110800;
;FACT. + ENCARTAGE S. 1/2;Distribution Activités;;403110830;9020004429;9020000000;403110800;
;INVITES SOUPER PRIEURE;Distribution Activités;;403110840;9020004429;9020000000;403110800;
;CLUB AINES - GROUPE HOMMES;Distribution Activités;;403110812;9020004467;9020000000;403110800;
;FACT. + ENCARTAGE S. 1/2;Distribution Activités;;403110830;9020004467;9020000000;403110800;
;INVITES SOUPER PRIEURE;Distribution Activités;;403110840;9020004467;9020000000;403110800;
;COMITE ASSOC. CHAMBLANDES;Distribution Activités;;403110813;9020004552;9020000000;403110800;
;BENEV. ACTIVITE ROSIAZ;Distribution Activités;;403110806;9020004644;9020000000;403110800;
;FACT.+ENCARTAGE S. 4;Distribution Activités;;403110832;9020004644;9020000000;403110800;
;BENEV. ACTIVITE ROSIAZ;Distribution Activités;;403110806;9020004868;9020000000;403110800;
;FACT.+ENCARTAGE S. 4;Distribution Activités;;403110832;9020004868;9020000000;403110800;
;PAROISSIENNES;Distribution Activités;;403110862;9020005027;9020000000;403110800;
;LECTEUR SECT. 1/2;Distribution Activités;;403110855;9020005043;9020000000;403110800;
;PRESIDENTS ASSOCIATIONS;Distribution Activités;;403110873;9020005043;9020000000;403110800;
;COMITE ASSOCIATION PRIEURE;Distribution Activités;;403110814;9020005043;9020000000;403110800;
;CONSEIL PAROISSIAL 09-14;Distribution Activités;;403110818;9020005043;9020000000;403110800;
;INVITES SOUPER PRIEURE;Distribution Activités;;403110840;9020005043;9020000000;403110800;
;FORMATION ADULTES;Distribution Activités;;403110833;9020005043;9020000000;403110800;
;REGION: ASS. + CONS 09-14;Distribution Activités;;403110874;9020005043;9020000000;403110800;
;UNION DE BIENFAISANCE;Distribution Activités;;403110876;9020005043;9020000000;403110800;
;ACCUEIL SECT. 1/2;Distribution Activités;;403110802;9020005043;9020000000;403110800;
;PAROISSIENNES;Distribution Activités;;403110862;9020005045;9020000000;403110800;
;MARIAGES PRIEURE;Distribution Activités;;403110858;9020005045;9020000000;403110800;
;INVITES SOUPER PRIEURE;Distribution Activités;;403110840;9020005045;9020000000;403110800;
;LECTEUR SECT. 1/2;Distribution Activités;;403110855;9020005048;9020000000;403110800;
;MUNICIPALITE PULLY 03;Distribution Activités;;403110859;9020005048;9020000000;403110800;
;ESPACE PRIERE;Distribution Activités;;403110827;9020005048;9020000000;403110800;
;INVITES SOUPER PRIEURE;Distribution Activités;;403110840;9020005048;9020000000;403110800;
;ACCUEIL SECT. 1/2;Distribution Activités;;403110802;9020005048;9020000000;403110800;
;UNION DE BIENFAISANCE;Distribution Activités;;403110876;9020005081;9020000000;403110800;
;Groupe vocal Chamblandes;Distribution Activités;;403110838;9020005084;9020000000;403110800;
;LECTEUR SECT. 4;Distribution Activités;;403110857;9020005196;9020000000;403110800;
;GROUPE DE LECTURE CHAMBLANDES;Distribution Activités;;403110835;9020005196;9020000000;403110800;
;BENEV. ACTIVITE ROSIAZ;Distribution Activités;;403110806;9020005196;9020000000;403110800;
;ESPACE PRIERE;Distribution Activités;;403110827;9020005196;9020000000;403110800;
;FACT.+ENCARTAGE S. 4;Distribution Activités;;403110832;9020005196;9020000000;403110800;
;PAROISSIENNES;Distribution Activités;;403110862;9020005204;9020000000;403110800;
;BENEV. ACTIVITE ROSIAZ;Distribution Activités;;403110806;9020005266;9020000000;403110800;
;FACT.+ENCARTAGE S. 4;Distribution Activités;;403110832;9020005266;9020000000;403110800;
;INVIT. ASSEMBLEE PAROISSE;Distribution Activités;;403110839;9020005316;9020000000;403110800;
;LECTEUR SECT. 3;Distribution Activités;;403110856;9020005349;9020000000;403110800;
;COMITE ASSOC. CHAMBLANDES;Distribution Activités;;403110813;9020005349;9020000000;403110800;
;PAROISSIENNES;Distribution Activités;;403110862;9020005349;9020000000;403110800;
;PAROISSIENNES;Distribution Activités;;403110862;9020005562;9020000000;403110800;
;FACT. + ENCARTAGE S. 3;Distribution Activités;;403110831;9020005645;9020000000;403110800;
;PAROISSIENNES;Distribution Activités;;403110862;9020005684;9020000000;403110800;
;GROUPE DE PRIERES;Distribution Activités;;403110836;9020005684;9020000000;403110800;
;FORMATION ADULTES;Distribution Activités;;403110833;9020005684;9020000000;403110800;
;BENEV. ACTIVITE ROSIAZ;Distribution Activités;;403110806;9020005684;9020000000;403110800;
;REGION: ASS. + CONS 09-14;Distribution Activités;;403110874;9020005684;9020000000;403110800;
;FACT.+ENCARTAGE S. 4;Distribution Activités;;403110832;9020005684;9020000000;403110800;
;COMITE ASSOCIATION ROSIAZ;Distribution Activités;;403110815;9020005684;9020000000;403110800;
;BENEV. ACTIVITE ROSIAZ;Distribution Activités;;403110806;9020005708;9020000000;403110800;
;ACCUEIL SECT. 4;Distribution Activités;;403110804;9020005708;9020000000;403110800;
;FACT.+ENCARTAGE S. 4;Distribution Activités;;403110832;9020005708;9020000000;403110800;
;LECTEUR SECT. 4;Distribution Activités;;403110857;9020005796;9020000000;403110800;
;PARTAGE BIBLIQUE;Distribution Activités;;403110864;9020005796;9020000000;403110800;
;CONSEIL PAROISSIAL 09-14;Distribution Activités;;403110818;9020005796;9020000000;403110800;
;BENEV. ACTIVITE ROSIAZ;Distribution Activités;;403110806;9020005796;9020000000;403110800;
;COMITE ASSOCIATION ROSIAZ;Distribution Activités;;403110815;9020005796;9020000000;403110800;
;GROUPE DE PRIERES;Distribution Activités;;403110836;9020005796;9020000000;403110800;
;FORMATION ADULTES;Distribution Activités;;403110833;9020005796;9020000000;403110800;
;INVITES SOUPER PRIEURE;Distribution Activités;;403110840;9020005796;9020000000;403110800;
;UNION DE BIENFAISANCE;Distribution Activités;;403110876;9020005796;9020000000;403110800;
;CLUB AINES - GROUPE HOMMES;Distribution Activités;;403110812;9020005882;9020000000;403110800;
;CLUB AINES - GROUPE HOMMES;Distribution Activités;;403110812;9020005889;9020000000;403110800;
;PAROISSIENNES;Distribution Activités;;403110862;9020005890;9020000000;403110800;
;PAROISSIENNES;Distribution Activités;;403110862;9020005923;9020000000;403110800;
;GROUPE DE PRIERES;Distribution Activités;;403110836;9020005923;9020000000;403110800;
;INVITES SOUPER PRIEURE;Distribution Activités;;403110840;9020005923;9020000000;403110800;
;FACT. + ENCARTAGE S. 1/2;Distribution Activités;;403110830;9020005940;9020000000;403110800;
;INVITES SOUPER PRIEURE;Distribution Activités;;403110840;9020005940;9020000000;403110800;
;PAROISSIENNES;Distribution Activités;;403110862;9020006028;9020000000;403110800;
;POST-CATECHISME 2 SECTEUR 3;Distribution Activités;;403110868;9020006185;9020000000;403110800;
;CONSEIL PAROISSIAL 09-14;Distribution Activités;;403110818;9020006223;9020000000;403110800;
;ESPACE PRIERE;Distribution Activités;;403110827;9020006223;9020000000;403110800;
;INVITES SOUPER PRIEURE;Distribution Activités;;403110840;9020006223;9020000000;403110800;
;FORMATION ADULTES;Distribution Activités;;403110833;9020006223;9020000000;403110800;
;LECTEUR SECT. 1/2;Distribution Activités;;403110855;9020006223;9020000000;403110800;
;ACCUEIL SECT. 1/2;Distribution Activités;;403110802;9020006223;9020000000;403110800;
;LECTEUR SECT. 1/2;Distribution Activités;;403110855;9020006226;9020000000;403110800;
;ACCUEIL SECT. 1/2;Distribution Activités;;403110802;9020006226;9020000000;403110800;
